chainage (m),Q (m3/s),flood levels (masl)
10175.65187678548,8943.511338388404,120.99621257603582
3834.956339686755,6757.81973600356,119.40705621067492
32947.10199229735,9192.260389858675,116.742685203756
5346.049767339172,8101.484578162697,118.53422196939087
5749.838714699256,9576.39561333297,119.34724355347421
9459.812049922364,12660.663592051513,121.76384644453114
14398.724328688846,8685.106576076318,119.79273997978018
21115.747807333446,8358.752213279782,119.09320767935473
12477.395153709202,11728.509483040467,124.965842536887
21377.014005260113,11129.02383051913,120.17690681482635
10224.130940113859,13274.697328607865,124.19045525468921
32569.56962491208,7388.414310121502,115.74265523882141
20667.133557868015,6725.464180780827,117.84975268985966
32783.51025507494,13776.892555857974,120.27042334577122
26402.316835360616,15281.612765521535,123.39010823829335
27764.919892698745,8031.094897726259,119.29995580946311
17865.512395541635,7986.364684993031,117.9416544570265
20054.794882282415,11475.303850452661,121.09724399794948
5564.814856140077,16866.91554056784,123.55127349507767
29324.547500512235,8460.723304144814,117.8433256661478
4259.827050943032,3801.9455044704127,115.80821776356537
25107.07274549398,9431.581226130076,117.06808390350386
11487.93509822173,5981.084051116202,117.93086626748625
27183.5297848561,7977.553869984187,117.62100739947267
17338.235259650555,7766.840939488054,118.67636549047945
27148.451453670586,13728.036460596602,121.17147489077931
29341.828456691823,10497.344770044852,119.865103161385
17418.19533804456,10976.06198097486,122.0619220282407
13633.727629270248,1526.935089108285,112.5512793214124
4510.685168669378,10423.160547636739,121.35432091851764
6418.385153807835,5966.979384986023,116.95003602064517
15959.214554284754,9806.346657117036,118.34838628508868
30862.41358237144,13431.446026532964,123.17975749435675
22034.508944913385,541.5774080169631,109.18307746222627
23411.320118238735,9603.684410253101,116.28914668257093
21478.16799322161,10484.377422570102,119.56865170584663
29153.120279091967,12497.769687382752,121.34595610072857
5928.551263358047,11450.922028699524,120.43325187490493
34882.80278133734,8558.693323483172,116.91444264635467
4207.0763495815445,15395.253156855402,125.02126098495103
27588.22970753609,6972.092615732772,116.92627886663874
33104.13233423085,4101.714270726129,111.1395066631034
1362.6918600091087,11638.618027797507,123.8933089715742
12623.06252320916,11224.460486809376,124.93915885778068
7572.495840538977,4679.489865121257,113.41482941538483
26623.68064068418,8531.068828131092,118.45249566301958
1773.8227122737028,7643.538647043595,121.53873323737223
12937.146871349063,10549.964923210551,124.02917344403465
1945.335118212656,4592.048841356296,118.41465543622223
23907.84486315576,9078.270587420397,116.73267663155926
24323.811159533703,14239.507891350302,119.85445593050615
26833.886586451325,8468.887962912617,117.5020912503702
78.95607736308258,4948.308380058198,116.80210102585143
20148.005105392145,11208.619127354996,120.81005613203138
12879.137346118141,17489.95731683103,129.66534858039347
23304.538710849458,11041.256046581198,117.98628402720398
25336.95827539937,9584.53079787734,117.6888581936789
21292.23339327806,8397.683586619441,118.43503996423075
30437.273319458247,10149.016198233414,119.96058281674536
5833.247485979508,9565.831787718955,119.03979990487335
27584.325841850117,10003.490864837044,120.03847057137456
31668.28903537136,5849.651909553262,115.81590846941351
3097.5430488581565,8871.957575533075,122.11621198897636
30452.749442620985,7069.966806354496,116.96260364278868
25231.70439091318,5574.1980893618265,114.72761453979228
9161.075898564772,8268.236804673723,118.23786776124614
20201.34560029103,11726.08828165145,120.96809793221966
34745.88808244967,8415.842381790831,117.36258592548397
31178.71880787675,4759.436245588622,114.31192556077104
18978.379902656514,11066.958882425435,118.69191827536274
8750.36289623228,14884.303095565901,123.26572485970141
9384.715877485714,7194.559677349289,118.18952509779791
31482.03121734139,10879.59456440462,120.5346770721795
21297.965846445903,8893.498540597908,119.16554951905202
17571.843173132038,7852.021023039659,117.9235450527833
12368.472509382811,10897.8179233847,124.29236225913232
19879.70645045594,9253.620086597932,119.41725451534107
4053.3925894882123,12878.25910782206,123.07200007718956
9795.027744966783,14658.162916212506,123.3654410951001
15536.224379267942,1852.9653239621493,110.06185061459905
31146.60348727037,7632.499520260655,117.33221128357339
28541.905006804533,16483.882644889138,124.83248378755
1549.8412341989047,9855.999246628111,123.07385206913442
12705.093924126697,14030.375517262582,127.75835228737529
22068.99224163024,9234.060750682278,118.51357505478418
21256.659743731543,10642.81905203778,120.57252039193527
11669.97919684455,12053.529168449852,123.88421840562285
33223.11574584932,10660.79950100366,117.5811302067648
21441.01360837003,15858.364321912057,123.03620589246012
9296.621924157062,12089.646171440545,120.90170132589711
24223.263230195902,6313.876534966708,114.50227512190159
12369.556313242285,10515.521519670552,123.84705307371537
31983.72790722624,14765.53592628385,124.94160084405475
10711.463374452856,12550.19997139421,123.82966962231517
21938.57979827766,8200.799782176384,117.47333017285469
4082.727667573411,12918.942053582346,123.53344848694877
32038.19295965642,12719.311528542497,123.4205022007548
34616.774297070326,9168.910986901728,117.41115728542054
1899.0158561336427,9522.138094704595,122.26377471583295
19128.492749452464,12310.777409088043,120.22180099351323
6734.646009367657,8048.364013996404,119.05554853264313
22490.716719140815,9435.078317043462,118.06430210016737
29679.090739800427,12067.773636824935,121.53025444087075
1827.6365527669284,10860.956238041295,124.80026972780526
33308.66113238998,11148.261154361451,118.53484626446104
3953.9028071388275,11879.727329584386,123.1429186842432
22011.00412901396,11255.992023257502,120.89870113350241
7475.54558234594,9914.294711652063,118.90989061835546
3159.192501958658,6679.100715225343,119.81110215167763
20639.914610758864,9526.743856069117,119.66322691920509
18255.69090332795,9974.006036893721,118.55702078174376
18849.53693904901,5037.699596036324,113.4287349060623
27276.24915860386,15696.442399411906,122.4302930768637
21331.772057820064,10792.264693706224,120.44946885159928
15983.000284915302,7357.160087798296,116.62503323989303
32312.42100249219,8891.472709779959,118.85838239693537
10306.544748590262,7285.699432521065,119.16198358050302
4406.37956942147,6940.456096678794,118.56001335091055
19957.183034441015,15913.532594092723,123.92459048692723
361.93128848737433,17546.869518666448,125.04064786092817
27080.180982068247,10886.570665938834,119.15545794350578
15165.6388465244,5809.099424969812,116.19095034265433
19014.182583881342,11193.682416319865,118.94246129966268
24139.521054759927,11641.847084483488,118.7192344621296
24113.897553051687,11284.282795027328,117.02292153893553
10221.540210321356,9456.476556260097,121.2827661633312
23892.63104394637,4212.228697342237,111.6679042298996
13763.448716381497,10270.450513389285,121.96086991149888
557.0863250923502,8527.041659394099,119.86790421555737
24681.574552775113,6622.318271956964,114.41173564587088
12405.067583966369,14511.281429928855,126.90663324340227
8315.608030962525,6729.135977595911,115.73669648839228
25008.995868631016,4457.955360987228,113.97747360361865
10824.720320303466,5856.656107541903,118.19045816168739
22464.799887466204,9006.19314096152,117.44195293969356
11776.679883994402,9600.17774523623,121.88954809234653
13763.361002865535,8180.579796623762,119.7645164433631
4476.367219449221,13519.761452020353,122.87380828323758
21521.527275457553,9707.283656977303,119.49564463348
28473.45109904772,13471.549929476352,123.61555982840768
26003.39361180029,7799.090536875732,117.93388102830522
30843.920279219827,14026.410539294335,123.43705988876627
23307.458421382755,4451.462473051182,112.54741666278713
23088.595385989654,14956.563236824437,120.66203445035681
23093.95184269221,11868.373108454882,118.63010284922382
11715.32299134219,8084.555050691837,120.64210793093376
2032.8885907963916,7041.116762402646,120.18679753648081
29453.946707296323,10523.834068386222,120.0205936394674
4114.005454777005,7387.812990341869,120.01452105775104
9328.3965505056,5861.476155956469,116.18952377387096
302.5715863683605,7933.771195576958,118.4961835776151
17019.0345322077,15942.551728640672,126.02844754495717
3798.271881003213,12246.053665726084,124.17258334092642
13544.540797558593,15838.662736076169,126.55422633076223
11877.277223519619,6454.493991570991,119.36233170964057
8906.615990434959,6640.376604480712,115.85485827621673
3930.908511696426,6534.0821413115655,119.32876565312452
11806.15140186425,6046.830361882512,119.04807854132311
18440.84037847781,4946.653304749239,114.51573334529058
14880.077596968156,8816.563721021708,119.69578019021667
31182.40122146907,6204.3976278436585,115.39176227823468
29893.202515361965,6410.196744005646,116.07415499923728
5827.416759146732,8578.528008189842,118.83279553098853
1957.4295730375898,12916.865687471178,125.49359620152184
203.79572683512376,11154.050262137254,121.19396335821068
2468.0268298645615,6538.206562328374,119.63262929144798
32299.06659012825,15788.755269122557,124.72935447374834
26181.757103232758,9933.446362918581,119.84994409805732
3666.7391429257336,12018.063804658583,124.01638116034681
3167.599600819194,2755.8141463295397,115.79639865266175
22348.44107515843,6410.04895874788,115.90934782076707
19813.17539972147,10911.74606440697,119.79464242701617
16624.698503615215,10310.739309325827,120.71269955187947
9086.537166164142,14584.138619779997,122.27216408726366
20305.112927246137,11778.389035223008,121.13542994846061
29567.381379726055,11690.726169833128,121.16405584435822
31598.958180281374,10932.714160298117,120.86322496140417
27186.294082982164,10472.27211534698,119.0421494713706
20548.681736106562,13660.607379036208,122.11750736360071
20943.43236869517,15311.490653566256,123.70618110603266
32496.47985998719,14884.862990323052,123.55915495933147
29247.451941803592,8345.173824749885,117.7270651442958
29037.328979398415,4247.438376444844,114.90871322218007
31300.38095805048,6878.9608219314,116.573012582843
28658.477089334232,7647.664757473212,118.00239983385643
26071.43466157535,7821.438613488878,117.36584092469153
19144.130957128487,16997.20374811107,122.49699134907571
19775.8471009563,7228.062366000389,117.24613792776736
9660.867273283855,7877.222847321134,118.28988985112835
28827.80943595795,6659.972695131796,117.36362184595845
27533.983434216578,17814.367049563836,124.63730988695818
29183.67794787708,11114.449050570212,120.09547723821464
19448.662530073234,4692.996120075886,114.15745372948567
27937.13372527752,8003.33456545038,119.34138250403578
3015.1556033860425,8889.543705158725,121.8518307018802
5393.244501917666,5141.572264674083,116.38176426299644
23991.631114295167,17347.6455177518,120.70349633159094
16105.208456108996,7340.554513981256,116.90866550571937
22944.17129340332,14146.462879189941,120.6521839036481
15072.6593427906,11572.006771900678,120.90478811050417
8303.991771976855,9571.472553697033,118.3105995549345
26342.91883741416,11871.967246420529,120.22954419307078
15062.340994560423,8464.793245623145,118.24888373646552
9398.595490803182,7678.697633352674,118.03291462674433
25320.8420310883,13699.00200957176,121.72695465944074
29107.91911974158,8223.691730274068,117.71267242864971
19962.61255885037,17031.478668548174,125.50886838315202
22323.626256261832,11594.818194401138,120.32290100355708
27058.406081731,15136.34837899687,122.59487482830531
4575.999207471279,2862.068183668517,114.31599997155696
6356.554329639725,8996.502691459113,119.37499522780006
24473.63015920933,8599.736196073842,116.80425096876395
25878.837669453413,7988.6499910818075,118.2553345301642
14343.81839426916,17507.762668402484,126.64585553845063
7347.793982897878,8773.77439295357,118.54874241103838
13572.372517956717,13505.414124147363,125.25553216249058
12486.86381988762,7550.840974028494,121.11685248405189
31473.45859221862,8196.019129961493,117.5730354331614
18662.38165874253,11405.837439932173,118.9504985576705
2290.8647629993848,6664.896821853979,120.08554608179757
13724.902244795705,5915.1819085911475,118.1926922143451
3412.197565810364,12253.181544101806,124.58551072118317
6527.086928292671,12928.083338871624,123.18782059753403
16543.641214739553,10969.839912273172,121.09109765521599
34351.97596034628,14673.05850915503,122.67267304516791
537.4550531469729,12915.652148747638,122.16689492218845
24130.548483935512,15540.695852828296,120.47554301295148
7749.863331049059,8659.370350184268,117.12704739435233
24742.522305509086,8617.542374221413,117.24118430617283
17679.96354422189,10629.812398793996,120.59825614023859
34658.154167254404,10966.472860600763,118.74360972199487
27067.909862354187,11269.216779309583,119.83100742713232
1039.4909783664853,8679.150985055174,120.73566836546185
13816.437976963703,12331.323519909885,123.94337062915363
11348.454122849942,11007.969443501026,122.29798757564893
6983.021635038292,12281.628815203294,122.8722981819473
16415.7416168912,8044.147080520934,119.20683562978586
4994.43190403387,13140.061055382119,121.2738339910572
24221.680552238744,13336.307432176822,119.46537888447963
34262.340429506155,8671.977934218661,117.59195813093457
12446.915115026266,12553.974439284266,125.75816123396122
5988.789990580709,3904.4888388450127,115.47022369517096
10373.583599346002,14134.828605054674,124.62653990202244
13923.859192713875,8529.128892624694,120.26073064170907
5093.072940749753,6657.442213897043,117.63969181411291
614.1768735316385,10116.698218427186,121.53350164983237
18692.955723257866,4051.5012593754154,112.91842795170938
16673.454500607706,12961.876220620346,123.47292269456509
21831.244703644075,6155.896783124726,116.57578840803949
21592.629276522825,10450.977179729225,118.89130953366983
34866.87969703216,13598.624990718068,120.8998634846602
5132.292252179989,7650.147661928027,118.89047036407575
5989.994189345372,7162.020804655748,117.54503490839538
2219.8710363588402,12193.307675014945,125.32862658663274
3066.789228156053,9281.559246988296,122.05265551027874
18850.635502094163,16456.237552485443,123.05051055842594
20296.20859028398,8934.95434335753,119.33571372080513
31732.284225746556,6481.185055962597,117.00839211482642
7375.515410195961,11242.037840518577,119.40949913270029
24298.897490230265,9905.122702731027,116.59873132729592
23166.04884017223,13771.905889640111,119.90470801291441
32217.11354504848,9130.145729588896,119.40646478063832
15546.510518807829,9667.02338879342,118.90214502557417
1657.5483594526613,19270.32878076368,129.97738424886828
14301.108118767479,11326.7488218923,122.21190789564194
356.09612177901437,6604.349736107418,117.57692951462873
32542.9259289538,10211.688773683612,118.83036903344859
27504.24118279318,5843.235906141102,116.32301964973105
32029.791046611175,7413.13343552496,117.36444863003005
8419.570045246808,15324.249105855059,123.45649803235223
32502.415638376162,12319.461208831139,121.0527007948287
17207.327516399193,18333.243170415182,128.38583822039107
21323.324444812977,5552.325279006377,115.59064372359335
7795.5747503989305,11503.497790537385,120.53331533696156
23328.28383793606,12294.494612082795,117.92364466304586
4749.822116052778,6155.420292597537,117.28446911561129
31323.599795256676,9656.326817803267,119.1776259094808
12006.87125498753,7035.897278171611,120.23942058336672
7268.282343298238,13976.482972189711,122.77990649663026
15837.964339343083,9350.760153081164,118.04797249101186
26474.20823617773,8113.785027435721,118.06940604249982
20336.249784647945,12106.02775767921,121.92393118994113
22281.228577578837,14413.830098127308,122.472427528369
21882.76550589095,6193.102718615517,116.56604918152952
12369.25434001186,9633.310279313097,122.96638471050132
25334.73352155453,8171.35536724141,117.09259526983872
21701.646233484647,11449.075487185057,120.16984531878121
15436.852184484285,16625.52585641079,124.11640910973992
31199.88192083594,7474.5608056551655,116.83688143534378
24048.99941348755,7054.691177089976,114.33265702653495
5624.881412470893,7359.869863620881,118.19409724687132
32642.364062314966,11556.274370054552,119.04232641645407
24657.965299445244,11946.132573860823,118.996498572808
24339.36691452646,7208.939074308677,114.3893506595402
31934.58239525087,8932.214355494314,119.0309806078656
1076.9742164766767,9896.933770387675,121.86886568148275
2788.0247151244916,10735.298742597048,123.76790515040413
28537.832861692288,9801.851455735643,120.59924410386539
24149.458351870275,6972.703965875252,114.28825072962027
2464.116580601895,15664.534924238358,127.11774660610953
22023.07655193934,9140.953317300013,118.41630505008581
18020.382480723692,7093.073263581952,117.48135142559288
29404.36733410132,4531.528305025518,114.75800260233675
2297.4105367327347,8916.165133909062,121.7868810803423
1907.3209548563968,8230.271941522686,122.11562510400498
21152.707689985607,8904.255844862946,119.66975917845919
2531.6367008174416,7112.490438481817,120.0973057673851
16986.34274259161,10987.355168649361,122.1300667310381
6486.903483330001,8004.489906708442,119.28121516125233
11108.660409769276,6656.68542102814,118.97819573309317
5672.629393513773,10319.213419525124,120.33899753185477
15191.557664854541,4850.660129350115,114.92133726470372
20284.4049540227,9368.535971472169,118.95962544814321
17117.526817035825,9786.165821642797,120.81914906500728
6011.85317694605,16446.12113439424,124.42698311869032
8311.049725359817,10065.444384959685,118.98528214281626
26356.906530543212,8596.859502704949,118.48032675323772
34426.981261172135,5423.06870689925,114.53320839621671
32447.99760088605,9438.004797153206,119.02186099680796
34429.835622932114,8614.074043098035,117.13930925362975
32453.45470971542,10189.024284032907,119.80907229011763
14975.860614934421,11278.35919488385,120.80272760785252
23358.969568490527,8993.330048488022,116.41205033761194
15214.6004509842,12042.401913715525,121.5294803048123
2071.396732613544,9124.423423548355,122.20745353259264
28676.48013246479,8237.342982902852,118.92998105393045
4335.18783396941,9183.79603739115,120.78588350155042
32461.405156990695,9852.440175234844,119.14264066447234
26363.44415285929,13445.620070736155,122.51230274039338
26753.424425350044,13742.90713728505,121.81941357222686
4984.245522340334,10009.776558378551,119.74325203158321
19219.576962248713,8375.704492375595,117.29330315631282
6021.3516483877565,12266.137131018735,122.09284830212016
31702.989367847647,7556.715201735712,117.60092292152625
13757.404538536912,5300.907379676603,117.1026487727577
9608.68694671975,17361.403856376583,124.51006070614586
20816.307973849198,9371.33029748787,119.26286239018529
12733.249155315763,13434.743043046461,126.90155778354965
9352.22182714618,11506.312485449538,121.2742288332874
13761.486754993164,5971.366832527645,118.58626674102591
2248.342275629742,12872.463179222788,125.4052847788555
26306.745345075204,4707.736471832997,114.15575822205484
15104.977093205165,13441.013359440489,121.42671296859251
29669.32719588845,9564.96034770122,118.76127086587603
18764.907290226733,14119.55143663192,120.72594230810903
5913.176996843339,4041.494813423151,115.08309618023844
24828.51762276434,4269.231758300961,112.93956304142725
34024.346962509975,14280.222894448892,122.29897609802259
17885.107098863726,11579.012478697943,120.35138690438421
11924.852499713266,6147.966098194454,119.1819619427309
15165.682769343452,7573.74675738399,117.1282834382623
7414.369068773136,11768.411457052318,120.41755210092369
15058.303592253049,15142.06028043915,123.36180146200387
22072.963908725436,11139.42284836868,119.63824587937741
16327.77285032267,12486.434670821163,122.85717368321534
5546.304205794683,13834.829494076224,122.31816035864841
10384.610321498034,5741.719198427327,117.5675386575429
6097.287923846306,8794.240883855642,119.3475418367056
10482.79344240833,6679.4253517323,119.07337047635528
14370.128615701511,14055.227849196954,124.35748870525241
11869.471504768422,8872.360473135912,122.0039642257986
30532.411970937144,5132.1185444364,114.32458851031672
29795.116173048336,5447.197092996783,115.39946899962413
12689.908876221416,18181.959041558403,130.48009240958996
7866.480626308183,2988.2459493153783,111.41397965035294
8823.547953049705,10711.046183404344,120.101817235241
15474.13558353803,8764.636460203481,117.60867287448703
32549.098223685534,9587.982613015589,118.5128231510786
27516.11249369327,10145.87068379495,120.08410198873247
15296.803058252714,12156.399724112624,121.34972019006443
18870.34969196947,11700.558337713717,119.20200559927265
17804.71891993507,8118.68878956841,117.52606812640924
26948.047474965268,5395.2781105172335,114.89788782149215
637.1718935638893,4682.658546569437,116.72957336102502
15999.470863506947,4233.152264732684,113.33000590369318
17132.717613894856,9220.672832566974,120.63893862288437
30803.23524587369,9027.698943465552,118.26334609543112
4928.183826864073,11693.62251697268,121.01265128924578
32206.02213420562,14315.124655060083,123.23652938736981
30588.028210411536,8092.415222060293,118.07778722607081
20867.94950241324,6904.340219080984,117.22266711280821
2769.7655307124933,10028.533853923918,123.04567575950605
23020.008009249243,8524.746969097512,116.18639986333926
2892.4745687196028,14441.650210956423,126.0982822593987
13249.290755344924,13915.962433706554,126.40868153291973
32187.853127415674,3499.2015040117185,112.5263869020447
32422.358542230126,9984.576702614495,119.13261376452914
6734.7970951639345,11939.482524079534,122.65827541529262
7777.644665003893,10484.371773655628,119.57084160153838
34580.64468561089,12159.293513674893,120.01398545833088
13602.992625947869,14906.71167506677,125.81397953053941
12467.23598903828,9230.921933818081,123.20661497140274
5258.314690728604,16262.183694041625,124.32942289693534
26231.167948360107,7883.170366692792,117.59963362378971
27418.12819307407,7156.215753237749,117.15369017919457
13147.071579039328,13092.316553971968,126.12240733100589
15503.616045479448,10024.015469863578,118.88774538831578
32648.59409060798,9639.013193935238,117.25138026925994
28102.619848824303,5044.690118115905,116.30307980950242
25169.913249337867,6070.759547423661,115.09467207760753
22723.102102524033,9746.177048553689,118.54878873983503
6472.332491517875,9270.546455177082,120.73867408211467
12164.618018672067,9065.153403385573,122.66039159060033
3962.4868243444457,8136.063565130123,120.59098535324655
32990.865393253895,9556.628522123587,116.96110477623391
8560.801651461818,6090.934533882491,115.08074032990126
28797.71194623519,13043.561603332906,122.50221343538844
21689.64893494451,13025.695106345369,120.83827356138184
20922.555545887295,13499.836443576918,122.52678018322787
20447.42268446956,7049.398757394666,117.40175268966324
27295.851553200813,9964.086589139311,119.65265842335313
3575.452740099942,12715.706609638095,124.95982712256048
12438.627413830387,7668.860585288606,121.69912796665568
10939.45768187292,12469.14480595163,123.43582399410083
21042.666042982288,8331.065452007584,118.74666118191384
5635.028295054408,9937.786093826755,120.15555315133889
32603.15990132706,3847.869152552361,111.50516736621765
12524.43714535706,18638.394659995865,129.84619390189147
19165.921738418874,10459.140936121965,118.22799517994174
13895.285029261662,6688.825259015441,119.13483615892696
1732.4526601623343,8143.007385611535,121.48991490435104
19270.82693519921,11215.468878615246,118.93377359447827
5957.102435285026,17309.684186969556,124.95769220397042
13131.370598602176,14993.108988895914,127.3490100770214
13318.663960214246,8141.481383013687,121.54862888111424
19135.885824089113,15211.009813472352,121.32320726312165
27420.248012054522,6087.2319846586315,116.39486137459035
25536.108840991157,7942.350650035836,117.14539453733839
29097.02631246534,7353.692712319521,117.65447000935542
24229.655672093613,7787.62756639725,115.39719147718876
22087.698431965484,4879.909680941457,114.94436772414451
16243.035768028889,11349.959460419665,121.90265161563661
26522.49792002579,8271.365967280726,118.5397210880369
10315.98831084701,10733.972349420752,121.63862223046709
26680.419066884537,12985.15800119401,120.93765604969455
2770.3598595683343,4517.181607190901,117.74136123142488
32554.230503866595,5116.3092227512925,113.61803155529614
19829.199693034203,7524.649506918935,117.569565063119
20279.471595139727,12108.860577865673,122.30058607122999
8289.881430756912,4956.384785556891,113.48714908931237
7248.333801859677,7611.963697022746,118.00747528136672
26901.582155801178,13869.087816783327,122.36759271455125
4227.343584306777,11143.97464571996,122.14188628365648
25456.181759256815,15248.417723163207,122.56977267001416
13201.983382209091,12633.07806471723,125.14879135282962
32634.56930634166,9276.720654329943,117.51364810672345
34364.451277529755,15839.144317280981,122.52143248128914
5542.1950124834075,11097.71577112233,120.16866280256119
29183.330541379728,16073.310357888993,124.29848007749959
21900.82065391213,7747.840272913221,116.98494018927566
21420.531421309533,6722.956631613906,116.4879972565739
138.0216791553866,16223.385455077041,123.68139735388658
24562.609450011096,8184.031722178234,116.03348013549918
19896.672655086608,10414.91852643741,120.85601457864699
7812.886338743511,10281.943283394343,119.2022825375509
34245.46619475845,7570.551688342706,116.6151217840033
21325.36417036466,11438.199127191401,119.98436581977565
2299.0726671040425,14098.217996415773,126.22385228689916
14880.764723468572,11628.078233962822,120.58469721627932
12871.340091107728,6783.416363810979,120.68380816191245
7394.583528392799,12647.28134683826,121.10645927031885
13856.58257386377,2499.982562021364,113.93177110044677
24994.168168695596,11829.010734933468,119.045912131476
25914.995928299642,6485.50215163805,116.30495453265354
29510.701380385923,7637.955712171761,117.46637197674853
33351.02165451631,5978.324885739175,113.62170058491478
5979.757009410577,8354.861023853176,118.50929060838524
20636.330579573965,5807.847622649212,116.13552115909536
20046.408930474478,8666.262111653172,119.01395119146261
24575.107105025872,13424.563153977368,119.61199042910066
5729.319526220527,7067.947315929787,118.03514139592082
12194.377554070594,13846.279112614586,126.21275635525046
22637.95587014803,20588.651521615804,124.509816711244
24142.80889094873,10427.352262521614,116.97106422923298
10991.965581517085,11327.849760584691,122.87849280297867
24160.318981154745,9549.358217114688,116.8822243850236
18371.46032129816,13249.341291837776,120.62911742490505
29302.376058261558,11708.58674336524,120.22643409628084
26781.367202654073,12317.189794881739,120.09935659918949
26578.61140476789,10879.807009733711,119.82262896420553
922.0281347694332,9471.809854478555,120.77329518100812
13833.214481123558,5911.961191394357,117.66410217066394
20648.93292132854,7819.927182301046,118.32187963838304
5441.2085809424425,10264.249346696768,120.67540119589889
16193.31516049741,4105.958654418023,114.41052918294015
34717.89017121037,8026.239393404476,117.00289426396813
1956.018932269006,12995.135392184888,126.29635280996679
3639.000439736594,8995.098823361803,121.74909098232109
3114.384314594854,13550.990238803348,125.50671321486398
25711.846440032376,9167.240854599848,117.78393478346923
22170.23029946955,7477.827533260651,117.81079986401205
3113.4862385321594,10457.23360723911,123.14134407634948
12654.117490196988,8833.546758345881,122.66119793659784
23994.94083581329,8473.212890201521,114.86694426475188
7980.976642195137,7775.8837517063475,116.81933955469204
26018.620277657625,11557.672752367373,121.5762689764459
28947.29537917081,10877.531899436584,120.08637606107298
11323.291634995134,4395.091938008748,116.408919668329
5126.187406514802,7681.199793137936,118.09258246968584
12684.757787674434,15715.166115953976,128.49535909502762
20465.25058314408,12184.825015473056,121.36073671449412
21744.302944246487,6118.04643520323,115.50042837185302
21931.236959359387,7300.023597044917,117.27164572079482
20521.236437015836,8502.271618754385,118.55436860460324
2454.439656517745,8182.992874507552,121.7631525970333
7824.936488573883,13489.958904825517,122.45167596041132
29032.563789689404,13897.330719335063,122.15667169652295
28098.788065578996,6647.3126678622575,117.96595037903047
22863.914510833056,3005.7030116645265,111.3964962144062
25281.14847755276,1434.3782914286076,110.00969746043268
3597.5091419441487,13185.424378426509,124.47823537354061
19899.925700450345,5400.451854771551,116.21528880165803
15954.328859586314,11432.009660022188,119.97993399831853
18242.433652013522,6382.351282244153,115.38838116066425
25528.61999166005,13458.57809152205,121.47129764033934
15606.721588418779,11896.171475987696,120.14859389350809
16775.225577525296,14896.338360303416,124.85185426184269
5137.271042094838,12248.17218966005,121.59342864093495
9259.315276255611,13837.707447227429,122.946919749372
17415.51972075733,7759.40299158707,118.98208260259572
950.5839100992341,10255.539748751922,121.63555038843684
18569.260098954495,6146.3735106750755,114.55138649482996
5434.731762525852,8328.046916995001,119.04698321133769
11275.300861263642,13416.123860667227,123.02668238192821
2758.148117311024,10497.146241311257,123.25208510310152
33688.145884912774,10305.60190528625,117.97762891158288
28980.304493294985,8407.277740380474,118.37999169109229
18862.598347948922,7423.717585683081,116.52566334039831
1732.0864834267134,6254.34101425213,119.77802298474363
33501.20086431766,13892.155907261473,120.92781960807432
6293.576751130866,5563.647161574064,116.80833810635242
7752.3921066759185,11073.781771950777,119.7973365754873
34104.494849697985,6126.010538056133,114.91284430058872
31091.107653939165,11302.536437366434,120.60161535529309
1636.9649340930134,9899.54716952302,123.58332543906305
5632.431885902477,9193.930284178598,119.0167325918441
18276.77095792287,11905.726063270675,120.80413269774999
5907.696867317618,7065.339637810318,117.96201390768286
33959.05172321348,5024.181457036398,113.89242620840115
17656.44937646078,9692.798830118414,119.04861858303806
11470.884878857847,8541.032865405807,119.82085282302042
34118.496110744876,3939.81944302621,113.49727894351183
19084.089417558873,8196.97135506459,116.30177139605141
23846.92648462475,8030.070201885125,115.21614169459608
26774.811209660587,6793.158402322566,116.3659667298457
27051.340522810813,11621.349268117541,119.80391808715149
4476.24143166639,15674.373678118076,124.3637414076723
2957.749808943999,13557.992228821251,125.29251367150064
21803.23297162575,7934.266238102349,117.2831271496613
4986.839955190846,8557.968960713279,118.55027013457986
19966.432357647718,10086.612284076255,120.22791802192134
33526.72041242192,9607.042574032394,117.04821010998948
17349.12074314685,8905.16290174496,120.55585890621398
3613.037640411243,9905.459270472951,122.62568324544928
7510.775848294466,10266.703231256306,119.4821375211607
21455.386496307347,11938.972302486933,121.43304753072191
30618.199866920862,5602.086314886552,114.9511857778248
33243.92173050424,8129.167662451524,115.64881187492593
29658.036851483757,7752.163030480692,117.70519704685374
15715.196016312462,14391.357422276069,122.03655938704756
11966.715147886285,10492.89969161876,123.27315820782827
27366.33736907692,8040.330579227071,117.93675384398516
19746.155946593226,6861.03938214659,116.9548122193142
15802.27805768143,8438.001753152466,117.05862292831907
7998.191148124142,5173.724279171585,113.96825909652797
4570.977772956575,9125.140224515219,119.87534381866885
16586.017783585467,5485.428082775918,116.90952978242169
9498.940437691283,11991.735091886523,121.17683855717964
12640.837671825991,6172.411783229184,120.05220025802741
13905.305578190984,6394.2047313214,118.04062305822055
7799.427732246747,4318.571898421441,113.10711827394519
238.42457460398512,11945.364723768223,120.72475471895797
32589.567248349584,15916.633638000294,122.65440361490367
34732.00641946003,11550.205753911681,118.67986814493187
20431.817135515514,7548.454058172059,117.55796648205302
14342.828322257821,7012.681678464263,118.81106870971021
34851.87934237133,14672.046316342556,121.47150242225214
32577.581699535862,13892.388867659512,122.1644151323075
28240.875520045258,9049.230006487835,120.33781250689759
3856.4950092621057,8144.882020117132,120.36056626795762
